"","cell_ID","latitude","longitude","long","lat","biomass","gridcell"
"1",113666,69.589490121,-141.854015926,-141.5,69.5,368.106201171875,"_69.5_-141.5"
"2",68633,69.899180121,-143.658851926,-143.5,69.5,187.485641479492,"_69.5_-143.5"
"3",125545,69.505790121,-143.698781926,-143.5,69.5,291.211883544922,"_69.5_-143.5"
"4",60185,69.957770121,-143.427257926,-143,69.5,179.74543762207,"_69.5_-143"
"5",68413,69.899180121,-145.415771926,-145,69.5,257.616485595703,"_69.5_-145"
"6",85786,69.782000121,-142.069637926,-142,69.5,128.347518920898,"_69.5_-142"
"7",85386,69.782000121,-145.264037926,-145,69.5,303.723480224609,"_69.5_-145"
"8",90500,69.748520121,-143.107817926,-143,69.5,277.657562255859,"_69.5_-143"
"9",85234,69.782000121,-146.477909926,-146,69.5,186.78157043457,"_69.5_-146"
"10",106494,69.639710121,-141.103331926,-141,69.5,125.84529876709,"_69.5_-141"
"11",48124,70.041470121,-143.035943926,-143,70,186.98014831543,"_70_-143"
"12",49278,70.033100121,-143.491145926,-143,70,161.848739624023,"_70_-143"
"13",90289,69.748520121,-144.792863926,-144.5,69.5,479.638519287109,"_69.5_-144.5"
"14",97585,69.698300121,-144.553283926,-144.5,69.5,333.735626220703,"_69.5_-144.5"
"15",107406,69.631340121,-143.491145926,-143,69.5,398.585021972656,"_69.5_-143"
"16",65015,69.924290121,-143.539061926,-143.5,69.5,165.218490600586,"_69.5_-143.5"
"17",66085,69.915920121,-144.665087926,-144.5,69.5,401.081420898438,"_69.5_-144.5"
"18",69825,69.890810121,-143.810585926,-143.5,69.5,270.226867675781,"_69.5_-143.5"
"19",96468,69.706670121,-143.802599926,-143.5,69.5,196.057434082031,"_69.5_-143.5"
"20",100034,69.681560121,-144.337661926,-144,69.5,302.027191162109,"_69.5_-144"
"21",114736,69.581120121,-142.980041926,-142.5,69.5,429.138397216797,"_69.5_-142.5"
"22",73208,69.865700121,-145.807085926,-145.5,69.5,331.410186767578,"_69.5_-145.5"
"23",51752,70.016360121,-143.075873926,-143,70,169.685562133789,"_70_-143"
"24",48040,70.041470121,-143.706767926,-143.5,70,246.990982055664,"_70_-143.5"
"25",52938,70.007990121,-143.275523926,-143,70,104.855804443359,"_70_-143"
"26",68590,69.899180121,-144.002249926,-144,69.5,235.134475708008,"_69.5_-144"
"27",45392,70.058210121,-145.511603926,-145.5,70,119.90811920166,"_70_-145.5"
"28",115891,69.572750121,-143.427257926,-143,69.5,375.091491699219,"_69.5_-143"
"29",100075,69.681560121,-144.010235926,-144,69.5,394.357604980469,"_69.5_-144"
"30",86962,69.773630121,-142.349147926,-142,69.5,166.304794311523,"_69.5_-142"
"31",82000,69.807110121,-143.291495926,-143,69.5,209.690628051758,"_69.5_-143"
"32",79709,69.823850121,-142.245329926,-142,69.5,94.1228790283203,"_69.5_-142"
"33",96167,69.706670121,-146.206385926,-146,69.5,188.544723510742,"_69.5_-146"
"34",116113,69.572750121,-141.654365926,-141.5,69.5,260.461700439453,"_69.5_-141.5"
"35",117314,69.564380121,-141.734225926,-141.5,69.5,388.401184082031,"_69.5_-141.5"
"36",91772,69.740150121,-142.620671926,-142.5,69.5,148.2958984375,"_69.5_-142.5"
"37",63718,69.932660121,-144.225857926,-144,69.5,231.554992675781,"_69.5_-144"
"38",67350,69.907550121,-144.233843926,-144,69.5,234.585662841797,"_69.5_-144"
"39",99126,69.689930121,-141.917903926,-141.5,69.5,110.656982421875,"_69.5_-141.5"
"40",121895,69.530900121,-143.834543926,-143.5,69.5,328.744384765625,"_69.5_-143.5"
"41",55281,69.991250121,-143.906417926,-143.5,69.5,204.98014831543,"_69.5_-143.5"
"42",91721,69.740150121,-143.027957926,-143,69.5,208.062576293945,"_69.5_-143"
"43",86798,69.773630121,-143.658851926,-143.5,69.5,188.476501464844,"_69.5_-143.5"
"44",95160,69.715040121,-144.577241926,-144.5,69.5,314.570220947266,"_69.5_-144.5"
"45",93887,69.723410121,-145.072373926,-145,69.5,323.627014160156,"_69.5_-145"
"46",104706,69.648080121,-145.711253926,-145.5,69.5,312.154266357422,"_69.5_-145.5"
"47",102739,69.664820121,-142.077623926,-142,69.5,185.121627807617,"_69.5_-142"
"48",88090,69.765260121,-143.011985926,-143,69.5,293.311767578125,"_69.5_-143"
"49",76076,69.848960121,-142.245329926,-142,69.5,191.976287841797,"_69.5_-142"
"50",75730,69.848960121,-145.008485926,-145,69.5,375.597137451172,"_69.5_-145"
"51",58634,69.966140121,-146.142497926,-146,69.5,138.77734375,"_69.5_-146"
"52",103705,69.656450121,-144.034193926,-144,69.5,333.595489501953,"_69.5_-144"
"53",76900,69.840590121,-145.335911926,-145,69.5,130.840606689453,"_69.5_-145"
"54",114785,69.581120121,-142.588727926,-142.5,69.5,404.906311035156,"_69.5_-142.5"
"55",67237,69.907550121,-145.136261926,-145,69.5,162.184951782227,"_69.5_-145"
"56",67294,69.907550121,-144.681059926,-144.5,69.5,286.997741699219,"_69.5_-144.5"
"57",89059,69.756890121,-144.944597926,-144.5,69.5,355.571197509766,"_69.5_-144.5"
"58",107466,69.631340121,-143.011985926,-143,69.5,339.73828125,"_69.5_-143"
"59",58877,69.966140121,-144.201899926,-144,69.5,257.544372558594,"_69.5_-144"
"60",52882,70.007990121,-143.722739926,-143.5,70,233.650299072266,"_70_-143.5"
"61",100127,69.681560121,-143.594963926,-143.5,69.5,169.240478515625,"_69.5_-143.5"
"62",91586,69.740150121,-144.106067926,-144,69.5,232.399078369141,"_69.5_-144"
"63",71126,69.882440121,-143.091845926,-143,69.5,150.469848632812,"_69.5_-143"
"64",105222,69.648080121,-141.590477926,-141.5,69.5,153.065460205078,"_69.5_-141.5"
"65",96428,69.706670121,-144.122039926,-144,69.5,361.16796875,"_69.5_-144"
"66",83383,69.798740121,-141.917903926,-141.5,69.5,115.988182067871,"_69.5_-141.5"
"67",96722,69.706670121,-141.774155926,-141.5,69.5,98.749382019043,"_69.5_-141.5"
"68",48952,70.033100121,-146.094581926,-146,70,98.4983596801758,"_70_-146"
"69",77010,69.840590121,-144.457451926,-144,69.5,293.165435791016,"_69.5_-144"
"70",143559,69.380240121,-144.904667926,-144.5,69,230.921798706055,"_69_-144.5"
"71",90537,69.748520121,-142.812335926,-142.5,69.5,178.414108276367,"_69.5_-142.5"
"72",90333,69.748520121,-144.441479926,-144,69.5,373.529937744141,"_69.5_-144"
"73",112337,69.597860121,-142.796363926,-142.5,69.5,407.435791015625,"_69.5_-142.5"
"74",51689,70.016360121,-143.578991926,-143.5,70,152.717956542969,"_70_-143.5"
"75",88023,69.765260121,-143.547047926,-143.5,69.5,268.882141113281,"_69.5_-143.5"
"76",106178,69.639710121,-143.626907926,-143.5,69.5,266.912689208984,"_69.5_-143.5"
"77",110929,69.606230121,-144.369605926,-144,69.5,362.426208496094,"_69.5_-144"
"78",91612,69.740150121,-143.898431926,-143.5,69.5,444.637908935547,"_69.5_-143.5"
"79",87657,69.765260121,-146.469923926,-146,69.5,131.164260864258,"_69.5_-146"
"80",71135,69.882440121,-143.019971926,-143,69.5,208.236785888672,"_69.5_-143"
"81",72000,69.874070121,-145.783127926,-145.5,69.5,317.535034179688,"_69.5_-145.5"
"82",85793,69.782000121,-142.013735926,-142,69.5,90.9969024658203,"_69.5_-142"
"83",61197,69.949400121,-145.016471926,-145,69.5,129.881866455078,"_69.5_-145"
"84",84272,69.790370121,-144.489395926,-144,69.5,340.301910400391,"_69.5_-144"
"85",46898,70.049840121,-143.155733926,-143,70,161.124603271484,"_70_-143"
"86",96295,69.706670121,-145.184177926,-145,69.5,124.174011230469,"_69.5_-145"
"87",66087,69.915920121,-144.649115926,-144.5,69.5,413.973754882812,"_69.5_-144.5"
"88",97846,69.698300121,-142.468937926,-142,69.5,204.38053894043,"_69.5_-142"
"89",64714,69.924290121,-145.942847926,-145.5,69.5,335.957489013672,"_69.5_-145.5"
"90",52578,70.007990121,-146.150483926,-146,70,112.719573974609,"_70_-146"
"91",90353,69.748520121,-144.281759926,-144,69.5,319.9150390625,"_69.5_-144"
"92",85675,69.782000121,-142.956083926,-142.5,69.5,224.021286010742,"_69.5_-142.5"
"93",116164,69.572750121,-141.247079926,-141,69.5,127.770462036133,"_69.5_-141"
"94",62669,69.941030121,-142.932125926,-142.5,69.5,190.804168701172,"_69.5_-142.5"
"95",45331,70.058210121,-145.998749926,-145.5,70,70.9377212524414,"_70_-145.5"
"96",107608,69.631340121,-141.877973926,-141.5,69.5,195.281539916992,"_69.5_-141.5"
"97",78325,69.832220121,-143.626907926,-143.5,69.5,150.987396240234,"_69.5_-143.5"
"98",51601,70.016360121,-144.281759926,-144,70,412.33349609375,"_70_-144"
"99",69922,69.890810121,-143.035943926,-143,69.5,245.436950683594,"_69.5_-143"
"100",136397,69.430460121,-144.074123926,-144,69,555.503845214844,"_69_-144"
"101",107463,69.631340121,-143.035943926,-143,69.5,420.774475097656,"_69.5_-143"
"102",133977,69.447200121,-144.058151926,-144,69,492.275787353516,"_69_-144"
"103",103536,69.656450121,-145.383827926,-145,69.5,237.831558227539,"_69.5_-145"
"104",78482,69.832220121,-142.373105926,-142,69.5,95.4360733032227,"_69.5_-142"
"105",92718,69.731780121,-144.736961926,-144.5,69.5,238.765930175781,"_69.5_-144.5"
"106",137622,69.422090121,-143.962319926,-143.5,69,154.742813110352,"_69_-143.5"
"107",102353,69.664820121,-145.160219926,-145,69.5,123.727355957031,"_69.5_-145"
"108",91701,69.740150121,-143.187677926,-143,69.5,308.562774658203,"_69.5_-143"
"109",101401,69.673190121,-143.091845926,-143,69.5,555.703857421875,"_69.5_-143"
"110",99978,69.681560121,-144.784877926,-144.5,69.5,19.0514430999756,"_69.5_-144.5"
"111",52792,70.007990121,-144.441479926,-144,70,385.889892578125,"_70_-144"
"112",78043,69.832220121,-145.878959926,-145.5,69.5,386.267913818359,"_69.5_-145.5"
"113",102421,69.664820121,-144.617171926,-144.5,69.5,224.996978759766,"_69.5_-144.5"
"114",83214,69.798740121,-143.267537926,-143,69.5,233.477890014648,"_69.5_-143"
"115",81992,69.807110121,-143.355383926,-143,69.5,195.180801391602,"_69.5_-143"
"116",131561,69.463940121,-144.010235926,-144,69,201.960906982422,"_69_-144"
"117",112254,69.597860121,-143.459201926,-143,69.5,385.764587402344,"_69.5_-143"
"118",50413,70.024730121,-144.098081926,-144,70,205.031814575195,"_70_-144"
"119",63635,69.932660121,-144.888695926,-144.5,69.5,189.901809692383,"_69.5_-144.5"
"120",101043,69.673190121,-145.950833926,-145.5,69.5,463.845001220703,"_69.5_-145.5"
"121",103997,69.656450121,-141.702281926,-141.5,69.5,190.034515380859,"_69.5_-141.5"
"122",57510,69.974510121,-145.447715926,-145,69.5,246.723266601562,"_69.5_-145"
"123",89231,69.756890121,-143.571005926,-143.5,69.5,258.653198242188,"_69.5_-143.5"
"124",127982,69.489050121,-143.578991926,-143.5,69,638.689575195312,"_69_-143.5"
"125",91504,69.740150121,-144.760919926,-144.5,69.5,415.616973876953,"_69.5_-144.5"
"126",124658,69.514160121,-141.111317926,-141,69.5,525.949584960938,"_69.5_-141"
"127",58704,69.966140121,-145.583477926,-145.5,69.5,234.773422241211,"_69.5_-145.5"
"128",73489,69.865700121,-143.563019926,-143.5,69.5,172.319229125977,"_69.5_-143.5"
"129",131559,69.463940121,-144.026207926,-144,69,250.493087768555,"_69_-144"
"130",117392,69.564380121,-141.111317926,-141,69.5,156.039932250977,"_69.5_-141"
"131",57840,69.974510121,-142.812335926,-142.5,69.5,156.083389282227,"_69.5_-142.5"
"132",118198,69.556010121,-144.345647926,-144,69.5,340.830718994141,"_69.5_-144"
"133",95181,69.715040121,-144.409535926,-144,69.5,142.914657592773,"_69.5_-144"
"134",102280,69.664820121,-145.743197926,-145.5,69.5,491.671905517578,"_69.5_-145.5"
"135",81821,69.807110121,-144.720989926,-144.5,69.5,400.666473388672,"_69.5_-144.5"
"136",62491,69.941030121,-144.353633926,-144,69.5,448.120208740234,"_69.5_-144"
"137",98825,69.689930121,-144.321689926,-144,69.5,257.340423583984,"_69.5_-144"
"138",93810,69.723410121,-145.687295926,-145.5,69.5,315.340515136719,"_69.5_-145.5"
"139",62279,69.941030121,-146.046665926,-146,69.5,214.863647460938,"_69.5_-146"
"140",94315,69.723410121,-141.654365926,-141.5,69.5,81.5970077514648,"_69.5_-141.5"
"141",45648,70.058210121,-143.467187926,-143,70,162.519348144531,"_70_-143"
"142",64778,69.924290121,-145.431743926,-145,69.5,255.546615600586,"_69.5_-145"
"143",91377,69.740150121,-145.775141926,-145.5,69.5,306.977478027344,"_69.5_-145.5"
"144",113409,69.589490121,-143.906417926,-143.5,69.5,308.960205078125,"_69.5_-143.5"
"145",124253,69.514160121,-144.345647926,-144,69.5,305.386779785156,"_69.5_-144"
"146",55435,69.991250121,-142.676573926,-142.5,69.5,180.285888671875,"_69.5_-142.5"
"147",50580,70.024730121,-142.764419926,-142.5,70,174.722442626953,"_70_-142.5"
"148",126639,69.497420121,-144.633143926,-144.5,69,509.290924072266,"_69_-144.5"
"149",97768,69.698300121,-143.091845926,-143,69.5,361.665344238281,"_69.5_-143"
"150",91442,69.740150121,-145.256051926,-145,69.5,175.559188842773,"_69.5_-145"
"151",95424,69.715040121,-142.468937926,-142,69.5,302.638427734375,"_69.5_-142"
"152",68655,69.899180121,-143.483159926,-143,69.5,192.296936035156,"_69.5_-143"
"153",86499,69.773630121,-146.046665926,-146,69.5,360.326568603516,"_69.5_-146"
"154",96283,69.706670121,-145.280009926,-145,69.5,394.267333984375,"_69.5_-145"
"155",76955,69.840590121,-144.896681926,-144.5,69.5,219.628356933594,"_69.5_-144.5"
"156",72168,69.874070121,-144.441479926,-144,69.5,281.118133544922,"_69.5_-144"
"157",86852,69.773630121,-143.227607926,-143,69.5,114.031463623047,"_69.5_-143"
"158",89012,69.756890121,-145.319939926,-145,69.5,164.277954101562,"_69.5_-145"
"159",101246,69.673190121,-144.329675926,-144,69.5,291.799896240234,"_69.5_-144"
"160",117084,69.564380121,-143.571005926,-143.5,69.5,393.635009765625,"_69.5_-143.5"
"161",94278,69.723410121,-141.949847926,-141.5,69.5,109.240798950195,"_69.5_-141.5"
"162",86532,69.773630121,-145.783127926,-145.5,69.5,291.122802734375,"_69.5_-145.5"
"163",98903,69.689930121,-143.698781926,-143.5,69.5,380.670654296875,"_69.5_-143.5"
"164",77290,69.840590121,-142.221371926,-142,69.5,91.9684371948242,"_69.5_-142"
"165",49249,70.033100121,-143.722739926,-143.5,70,254.307220458984,"_70_-143.5"
"166",131462,69.463940121,-144.800849926,-144.5,69,432.349029541016,"_69_-144.5"
"167",57678,69.974510121,-144.106067926,-144,69.5,159.30224609375,"_69.5_-144"
"168",60155,69.957770121,-143.666837926,-143.5,69.5,264.118957519531,"_69.5_-143.5"
"169",95171,69.715040121,-144.489395926,-144,69.5,345.787261962891,"_69.5_-144"
"170",133865,69.447200121,-144.952583926,-144.5,69,239.183715820312,"_69_-144.5"
"171",67238,69.907550121,-145.128275926,-145,69.5,212.000564575195,"_69.5_-145"
"172",43209,70.074950121,-143.602949926,-143.5,70,144.492263793945,"_70_-143.5"
"173",103517,69.656450121,-145.535561926,-145.5,69.5,216.526763916016,"_69.5_-145.5"
"174",127960,69.489050121,-143.754683926,-143.5,69,349.600677490234,"_69_-143.5"
"175",91506,69.740150121,-144.744947926,-144.5,69.5,408.371429443359,"_69.5_-144.5"
"176",132801,69.455570121,-143.778641926,-143.5,69,434.567718505859,"_69_-143.5"
"177",69817,69.890810121,-143.874473926,-143.5,69.5,292.892822265625,"_69.5_-143.5"
"178",117381,69.564380121,-141.199163926,-141,69.5,169.450347900391,"_69.5_-141"
"179",121870,69.530900121,-144.034193926,-144,69.5,396.092498779297,"_69.5_-144"
"180",67550,69.907550121,-142.636643926,-142.5,69.5,131.020843505859,"_69.5_-142.5"
"181",100287,69.681560121,-142.317203926,-142,69.5,178.700836181641,"_69.5_-142"
"182",102551,69.664820121,-143.578991926,-143.5,69.5,253.274871826172,"_69.5_-143.5"
"183",46859,70.049840121,-143.467187926,-143,70,182.194946289062,"_70_-143"
"184",83069,69.798740121,-144.425507926,-144,69.5,159.400833129883,"_69.5_-144"
"185",65048,69.924290121,-143.275523926,-143,69.5,284.066650390625,"_69.5_-143"
"186",97565,69.698300121,-144.713003926,-144.5,69.5,384.529174804688,"_69.5_-144.5"
"187",86705,69.773630121,-144.401549926,-144,69.5,308.524261474609,"_69.5_-144"
"188",66236,69.915920121,-143.459201926,-143,69.5,131.361480712891,"_69.5_-143"
"189",63766,69.932660121,-143.842529926,-143.5,69.5,264.710052490234,"_69.5_-143.5"
"190",110938,69.606230121,-144.297731926,-144,69.5,253.569961547852,"_69.5_-144"
"191",133859,69.447200121,-145.000499926,-145,69,317.378936767578,"_69_-145"
"192",112487,69.597860121,-141.598463926,-141.5,69.5,274.129516601562,"_69.5_-141.5"
"193",92515,69.731780121,-146.358119926,-146,69.5,144.697875976562,"_69.5_-146"
"194",108306,69.622970121,-145.974791926,-145.5,69.5,134.278015136719,"_69.5_-145.5"
"195",73630,69.865700121,-142.436993926,-142,69.5,161.844909667969,"_69.5_-142"
"196",50578,70.024730121,-142.780391926,-142.5,70,262.148223876953,"_70_-142.5"
"197",98985,69.689930121,-143.043929926,-143,69.5,350.253723144531,"_69.5_-143"
"198",56431,69.982880121,-144.393563926,-144,69.5,209.330947875977,"_69.5_-144"
"199",121005,69.539270121,-141.271037926,-141,69.5,204.424880981445,"_69.5_-141"
"200",84082,69.790370121,-146.006735926,-146,69.5,380.355834960938,"_69.5_-146"
"201",130376,69.472310121,-143.802599926,-143.5,69,226.852447509766,"_69_-143.5"
"202",102336,69.664820121,-145.295981926,-145,69.5,224.094421386719,"_69.5_-145"
"203",108654,69.622970121,-143.195663926,-143,69.5,495.019317626953,"_69.5_-143"
"204",82054,69.807110121,-142.860251926,-142.5,69.5,217.153549194336,"_69.5_-142.5"
"205",106091,69.639710121,-144.321689926,-144,69.5,355.108276367188,"_69.5_-144"
"206",95304,69.715040121,-143.427257926,-143,69.5,410.727172851562,"_69.5_-143"
"207",52835,70.007990121,-144.098081926,-144,70,187.934280395508,"_70_-144"
"208",71019,69.882440121,-143.946347926,-143.5,69.5,273.967193603516,"_69.5_-143.5"
"209",66074,69.915920121,-144.752933926,-144.5,69.5,390.526153564453,"_69.5_-144.5"
"210",105194,69.648080121,-141.814085926,-141.5,69.5,145.419540405273,"_69.5_-141.5"
"211",72336,69.874070121,-143.099831926,-143,69.5,131.839645385742,"_69.5_-143"
"212",64723,69.924290121,-145.870973926,-145.5,69.5,410.642822265625,"_69.5_-145.5"
"213",118613,69.556010121,-141.031457926,-141,69.5,146.278137207031,"_69.5_-141"
"214",92637,69.731780121,-145.383827926,-145,69.5,163.021865844727,"_69.5_-145"
"215",100035,69.681560121,-144.329675926,-144,69.5,265.362609863281,"_69.5_-144"
"216",79486,69.823850121,-144.026207926,-144,69.5,253.134719848633,"_69.5_-144"
"217",67157,69.907550121,-145.775141926,-145.5,69.5,369.254028320312,"_69.5_-145.5"
"218",101036,69.673190121,-146.006735926,-146,69.5,363.438140869141,"_69.5_-146"
"219",60058,69.957770121,-144.441479926,-144,69.5,328.15087890625,"_69.5_-144"
"220",63802,69.932660121,-143.555033926,-143.5,69.5,212.440780639648,"_69.5_-143.5"
"221",59987,69.957770121,-145.008485926,-145,69.5,161.762878417969,"_69.5_-145"
"222",109910,69.614600121,-142.836293926,-142.5,69.5,390.181671142578,"_69.5_-142.5"
"223",105087,69.648080121,-142.668587926,-142.5,69.5,388.871185302734,"_69.5_-142.5"
"224",99163,69.689930121,-141.622421926,-141.5,69.5,189.307662963867,"_69.5_-141.5"
"225",92583,69.731780121,-145.815071926,-145.5,69.5,345.465881347656,"_69.5_-145.5"
"226",79409,69.823850121,-144.641129926,-144.5,69.5,375.861022949219,"_69.5_-144.5"
"227",64687,69.924290121,-146.158469926,-146,69.5,285.425598144531,"_69.5_-146"
"228",49198,70.033100121,-144.130025926,-144,70,237.709747314453,"_70_-144"
"229",83198,69.798740121,-143.395313926,-143,69.5,265.941925048828,"_69.5_-143"
"230",108721,69.622970121,-142.660601926,-142.5,69.5,395.522613525391,"_69.5_-142.5"
"231",70996,69.882440121,-144.130025926,-144,69.5,170.640716552734,"_69.5_-144"
"232",48158,70.041470121,-142.764419926,-142.5,70,221.105560302734,"_70_-142.5"
"233",102700,69.664820121,-142.389077926,-142,69.5,186.325592041016,"_69.5_-142"
"234",63896,69.932660121,-142.804349926,-142.5,69.5,148.845153808594,"_69.5_-142.5"
"235",104058,69.656450121,-141.215135926,-141,69.5,201.849349975586,"_69.5_-141"
"236",89172,69.756890121,-144.042179926,-144,69.5,268.310211181641,"_69.5_-144"
"237",91825,69.740150121,-142.197413926,-142,69.5,136.531219482422,"_69.5_-142"
"238",75859,69.848960121,-143.978291926,-143.5,69.5,284.590484619141,"_69.5_-143.5"
"239",90136,69.748520121,-146.014721926,-146,69.5,433.800445556641,"_69.5_-146"
"240",90207,69.748520121,-145.447715926,-145,69.5,368.041625976562,"_69.5_-145"
"241",100091,69.681560121,-143.882459926,-143.5,69.5,196.773147583008,"_69.5_-143.5"
"242",125621,69.505790121,-143.091845926,-143,69.5,1003.68438720703,"_69.5_-143"
"243",84269,69.790370121,-144.513353926,-144.5,69.5,381.141876220703,"_69.5_-144.5"
"244",81970,69.807110121,-143.531075926,-143.5,69.5,286.635559082031,"_69.5_-143.5"
"245",97929,69.698300121,-141.806099926,-141.5,69.5,113.498908996582,"_69.5_-141.5"
"246",103880,69.656450121,-142.636643926,-142.5,69.5,374.041442871094,"_69.5_-142.5"
"247",75913,69.848960121,-143.547047926,-143.5,69.5,135.623184204102,"_69.5_-143.5"
"248",68332,69.899180121,-146.062637926,-146,69.5,379.991088867188,"_69.5_-146"
"249",86848,69.773630121,-143.259551926,-143,69.5,213.874267578125,"_69.5_-143"
"250",108848,69.622970121,-141.646379926,-141.5,69.5,140.154449462891,"_69.5_-141.5"
"251",70931,69.882440121,-144.649115926,-144.5,69.5,252.524749755859,"_69.5_-144.5"
"252",101590,69.673190121,-141.582491926,-141.5,69.5,162.143295288086,"_69.5_-141.5"
"253",59865,69.957770121,-145.982777926,-145.5,69.5,259.634918212891,"_69.5_-145.5"
"254",102343,69.664820121,-145.240079926,-145,69.5,261.697662353516,"_69.5_-145"
"255",118595,69.556010121,-141.175205926,-141,69.5,194.321685791016,"_69.5_-141"
"256",135203,69.438830121,-143.938361926,-143.5,69,270.669677734375,"_69_-143.5"
"257",121791,69.530900121,-144.665087926,-144.5,69.5,479.061004638672,"_69.5_-144.5"
"258",89387,69.756890121,-142.325189926,-142,69.5,258.122192382812,"_69.5_-142"
"259",77005,69.840590121,-144.497381926,-144,69.5,360.124267578125,"_69.5_-144"
"260",45590,70.058210121,-143.930375926,-143.5,70,156.157012939453,"_70_-143.5"
"261",95005,69.715040121,-145.815071926,-145.5,69.5,328.039245605469,"_69.5_-145.5"
"262",49285,70.033100121,-143.435243926,-143,70,159.321502685547,"_70_-143"
"263",109827,69.614600121,-143.499131926,-143,69.5,329.709594726562,"_69.5_-143"
"264",48073,70.041470121,-143.443229926,-143,70,181.855010986328,"_70_-143"
"265",70909,69.882440121,-144.824807926,-144.5,69.5,294.241851806641,"_69.5_-144.5"
"266",41734,70.083320121,-145.711253926,-145.5,70,102.517692565918,"_70_-145.5"
"267",121935,69.530900121,-143.515103926,-143.5,69.5,382.158966064453,"_69.5_-143.5"
"268",71039,69.882440121,-143.786627926,-143.5,69.5,199.110549926758,"_69.5_-143.5"
"269",87874,69.765260121,-144.736961926,-144.5,69.5,344.144317626953,"_69.5_-144.5"
"270",61277,69.949400121,-144.377591926,-144,69.5,340.273986816406,"_69.5_-144"
"271",66064,69.915920121,-144.832793926,-144.5,69.5,223.633010864258,"_69.5_-144.5"
"272",62648,69.941030121,-143.099831926,-143,69.5,268.749298095703,"_69.5_-143"
"273",143562,69.380240121,-144.880709926,-144.5,69,161.661163330078,"_69_-144.5"
"274",83016,69.798740121,-144.848765926,-144.5,69.5,417.136291503906,"_69.5_-144.5"
"275",116118,69.572750121,-141.614435926,-141.5,69.5,299.713714599609,"_69.5_-141.5"
"276",117361,69.564380121,-141.358883926,-141,69.5,337.526245117188,"_69.5_-141"
"277",78229,69.832220121,-144.393563926,-144,69.5,172.51335144043,"_69.5_-144"
"278",91786,69.740150121,-142.508867926,-142.5,69.5,141.159072875977,"_69.5_-142.5"
"279",92556,69.731780121,-146.030693926,-146,69.5,433.613677978516,"_69.5_-146"
"280",90468,69.748520121,-143.363369926,-143,69.5,258.422515869141,"_69.5_-143"
"281",62708,69.941030121,-142.620671926,-142.5,69.5,171.139587402344,"_69.5_-142.5"
"282",106314,69.639710121,-142.540811926,-142.5,69.5,138.183944702148,"_69.5_-142.5"
"283",58893,69.966140121,-144.074123926,-144,69.5,130.913833618164,"_69.5_-144"
"284",85589,69.782000121,-143.642879926,-143.5,69.5,292.810424804688,"_69.5_-143.5"
"285",101440,69.673190121,-142.780391926,-142.5,69.5,156.993148803711,"_69.5_-142.5"
"286",58685,69.966140121,-145.735211926,-145.5,69.5,113.996955871582,"_69.5_-145.5"
"287",55325,69.991250121,-143.555033926,-143.5,69.5,243.147384643555,"_69.5_-143.5"
"288",73294,69.865700121,-145.120289926,-145,69.5,210.789947509766,"_69.5_-145"
"289",58714,69.966140121,-145.503617926,-145.5,69.5,334.67626953125,"_69.5_-145.5"
"290",49329,70.033100121,-143.083859926,-143,70,163.851699829102,"_70_-143"
"291",96206,69.706670121,-145.894931926,-145.5,69.5,333.587707519531,"_69.5_-145.5"
"292",61235,69.949400121,-144.713003926,-144.5,69.5,256.689178466797,"_69.5_-144.5"
"293",121821,69.530900121,-144.425507926,-144,69.5,250.212768554688,"_69.5_-144"
"294",106281,69.639710121,-142.804349926,-142.5,69.5,359.127471923828,"_69.5_-142.5"
"295",96340,69.706670121,-144.824807926,-144.5,69.5,417.519165039062,"_69.5_-144.5"
"296",63696,69.932660121,-144.401549926,-144,69.5,280.375579833984,"_69.5_-144"
"297",90549,69.748520121,-142.716503926,-142.5,69.5,180.008728027344,"_69.5_-142.5"
"298",63854,69.932660121,-143.139761926,-143,69.5,302.621551513672,"_69.5_-143"
"299",87942,69.765260121,-144.193913926,-144,69.5,113.433685302734,"_69.5_-144"
"300",99021,69.689930121,-142.756433926,-142.5,69.5,159.869018554688,"_69.5_-142.5"
"301",71018,69.882440121,-143.954333926,-143.5,69.5,227.978546142578,"_69.5_-143.5"
"302",95284,69.715040121,-143.586977926,-143.5,69.5,84.1996536254883,"_69.5_-143.5"
"303",119746,69.547640121,-141.654365926,-141.5,69.5,385,"_69.5_-141.5"
"304",78346,69.832220121,-143.459201926,-143,69.5,331.321166992188,"_69.5_-143"
"305",75989,69.848960121,-142.940111926,-142.5,69.5,118.393173217773,"_69.5_-142.5"
"306",85256,69.782000121,-146.302217926,-146,69.5,207.685699462891,"_69.5_-146"
"307",103901,69.656450121,-142.468937926,-142,69.5,162.671569824219,"_69.5_-142"
"308",104908,69.648080121,-144.098081926,-144,69.5,338.305755615234,"_69.5_-144"
"309",82934,69.798740121,-145.503617926,-145.5,69.5,440.748504638672,"_69.5_-145.5"
"310",94985,69.715040121,-145.974791926,-145.5,69.5,415.548309326172,"_69.5_-145.5"
"311",95489,69.715040121,-141.949847926,-141.5,69.5,110.544151306152,"_69.5_-141.5"
"312",112256,69.597860121,-143.443229926,-143,69.5,377.276947021484,"_69.5_-143"
"313",89114,69.756890121,-144.505367926,-144.5,69.5,243.66455078125,"_69.5_-144.5"
"314",100063,69.681560121,-144.106067926,-144,69.5,300.043640136719,"_69.5_-144"
